bill_id,customer_id,medicine,quantity,price,total,date,city
359,181,Vitamin C,10,228,2280,2026-04-16 10:44:55.765437,Bangalore
360,102,Ibuprofen,7,25,175,2026-03-26 10:44:55.765437,Kolkata
361,129,Ibuprofen,10,428,4280,2026-04-03 10:44:55.765437,Kolkata
362,75,Antacid,5,418,2090,2026-01-21 10:44:55.765437,Bangalore
363,139,Aspirin,1,54,54,2026-03-27 10:44:55.765437,Kolkata
364,26,Antacid,4,35,140,2026-02-24 10:44:55.765437,Mumbai
365,99,Amoxicillin,5,298,1490,2026-04-13 10:44:55.765437,Mumbai
366,145,Antacid,1,395,395,2026-04-19 10:44:55.765437,Bangalore
367,199,Ibuprofen,4,131,524,2026-03-26 10:44:55.765437,Bangalore
368,30,Insulin,10,349,3490,2026-02-16 10:44:55.765437,Bangalore
369,136,Vitamin C,2,465,930,2026-03-02 10:44:55.765437,Kolkata
370,22,Amoxicillin,2,199,398,2026-04-16 10:44:55.765437,Delhi
371,90,Aspirin,9,493,4437,2026-04-18 10:44:55.765437,Kolkata
372,123,Insulin,1,264,264,2026-02-03 10:44:55.765437,Kolkata
373,189,Ibuprofen,7,414,2898,2026-04-18 10:44:55.765437,Mumbai
374,158,Cough Syrup,8,295,2360,2026-01-20 10:44:55.765437,Bangalore
375,10,Vitamin C,7,196,1372,2026-03-12 10:44:55.765437,Bangalore
376,194,Amoxicillin,8,227,1816,2026-02-08 10:44:55.765437,Mumbai
377,79,Insulin,1,161,161,2026-02-10 10:44:55.765437,Kolkata
378,169,Aspirin,1,402,402,2026-03-19 10:44:55.765437,Delhi
379,51,Ibuprofen,5,257,1285,2026-03-14 10:44:55.765437,Mumbai
380,167,Paracetamol,2,201,402,2026-02-06 10:44:55.765437,Kolkata
381,34,Cough Syrup,9,41,369,2026-02-09 10:44:55.765437,Kolkata
382,152,Vitamin C,2,60,120,2026-01-25 10:44:55.765437,Kolkata
383,163,Amoxicillin,10,324,3240,2026-01-22 10:44:55.765437,Bangalore
384,132,Aspirin,9,35,315,2026-03-29 10:44:55.765437,Kolkata
385,150,Amoxicillin,8,239,1912,2026-04-10 10:44:55.765437,Bangalore
386,33,Ibuprofen,8,163,1304,2026-04-05 10:44:55.765437,Delhi
387,114,Insulin,2,244,488,2026-02-06 10:44:55.765437,Delhi
388,74,Cough Syrup,5,490,2450,2026-04-01 10:44:55.765437,Kolkata
389,47,Aspirin,5,69,345,2026-04-12 10:44:55.765437,Kolkata
390,28,Antacid,1,143,143,2026-04-12 10:44:55.765437,Mumbai
391,182,Cough Syrup,5,188,940,2026-03-29 10:44:55.765437,Kolkata
392,15,Ibuprofen,10,376,3760,2026-03-07 10:44:55.765437,Mumbai
393,118,Ibuprofen,5,475,2375,2026-04-16 10:44:55.765437,Bangalore
394,137,Cough Syrup,1,486,486,2026-04-14 10:44:55.765437,Delhi
395,156,Insulin,9,484,4356,2026-02-23 10:44:55.765437,Mumbai
396,153,Insulin,5,411,2055,2026-01-30 10:44:55.765437,Delhi
397,133,Paracetamol,5,231,1155,2026-03-09 10:44:55.765437,Bangalore
398,140,Vitamin C,2,424,848,2026-03-03 10:44:55.765437,Kolkata
399,84,Paracetamol,2,284,568,2026-04-17 10:44:55.765437,Mumbai
400,103,Paracetamol,6,240,1440,2026-03-29 10:44:55.765437,Delhi
401,99,Cough Syrup,4,356,1424,2026-04-13 10:44:55.765437,Mumbai
402,185,Paracetamol,1,444,444,2026-03-28 10:44:55.765437,Kolkata
403,73,Aspirin,6,375,2250,2026-01-23 10:44:55.765437,Kolkata
404,135,Paracetamol,5,355,1775,2026-03-02 10:44:55.765437,Delhi
405,75,Antacid,2,434,868,2026-03-06 10:44:55.765437,Bangalore
406,100,Paracetamol,10,169,1690,2026-04-13 10:44:55.765437,Delhi
407,187,Paracetamol,6,388,2328,2026-04-16 10:44:55.765437,Mumbai
408,4,Cough Syrup,5,444,2220,2026-02-14 10:44:55.765437,Kolkata
409,141,Vitamin C,7,249,1743,2026-03-30 10:44:55.765437,Bangalore
410,181,Antacid,4,227,908,2026-03-19 10:44:55.765437,Bangalore
411,80,Aspirin,4,459,1836,2026-02-15 10:44:55.765437,Kolkata
412,176,Vitamin C,4,226,904,2026-01-31 10:44:55.765437,Bangalore
413,88,Vitamin C,3,264,792,2026-03-17 10:44:55.765437,Mumbai
414,90,Vitamin C,2,44,88,2026-03-11 10:44:55.765437,Kolkata
415,172,Insulin,9,487,4383,2026-02-09 10:44:55.765437,Delhi
416,188,Amoxicillin,4,211,844,2026-03-08 10:44:55.765437,Delhi
417,12,Paracetamol,9,208,1872,2026-02-26 10:44:55.765437,Delhi
418,82,Paracetamol,3,338,1014,2026-02-20 10:44:55.765437,Bangalore
419,172,Ibuprofen,9,349,3141,2026-02-26 10:44:55.765437,Mumbai
420,34,Paracetamol,5,455,2275,2026-04-11 10:44:55.765437,Kolkata
421,146,Insulin,10,126,1260,2026-01-29 10:44:55.765437,Delhi
422,55,Insulin,10,221,2210,2026-03-18 10:44:55.765437,Bangalore
423,8,Aspirin,8,476,3808,2026-02-07 10:44:55.765437,Bangalore
424,184,Aspirin,4,48,192,2026-03-06 10:44:55.765437,Mumbai
425,148,Cough Syrup,3,243,729,2026-04-10 10:44:55.765437,Bangalore
426,188,Vitamin C,7,206,1442,2026-02-06 10:44:55.765437,Bangalore
427,140,Insulin,2,150,300,2026-02-03 10:44:55.765437,Kolkata
428,186,Paracetamol,10,421,4210,2026-01-27 10:44:55.765437,Mumbai
429,175,Cough Syrup,2,470,940,2026-01-28 10:44:55.765437,Kolkata
430,117,Aspirin,1,67,67,2026-02-21 10:44:55.765437,Kolkata
431,88,Amoxicillin,10,363,3630,2026-03-08 10:44:55.765437,Kolkata
432,99,Cough Syrup,9,29,261,2026-04-09 10:44:55.765437,Bangalore
433,71,Vitamin C,5,92,460,2026-03-20 10:44:55.765437,Delhi
434,17,Aspirin,5,223,1115,2026-02-06 10:44:55.765437,Kolkata
435,64,Aspirin,2,499,998,2026-01-23 10:44:55.765437,Delhi
436,33,Vitamin C,4,92,368,2026-03-11 10:44:55.765437,Kolkata
437,186,Amoxicillin,7,386,2702,2026-02-19 10:44:55.765437,Mumbai
438,72,Paracetamol,7,66,462,2026-03-07 10:44:55.765437,Bangalore
439,19,Amoxicillin,5,201,1005,2026-04-16 10:44:55.765437,Bangalore
440,88,Amoxicillin,6,30,180,2026-02-14 10:44:55.765437,Bangalore
441,97,Cough Syrup,1,44,44,2026-04-01 10:44:55.765437,Bangalore
442,8,Cough Syrup,2,399,798,2026-03-30 10:44:55.765437,Bangalore
443,174,Amoxicillin,9,211,1899,2026-02-01 10:44:55.765437,Bangalore
444,45,Cough Syrup,7,201,1407,2026-03-08 10:44:55.765437,Kolkata
445,137,Vitamin C,6,215,1290,2026-03-01 10:44:55.765437,Kolkata
446,87,Amoxicillin,9,86,774,2026-03-16 10:44:55.765437,Kolkata
447,152,Aspirin,6,166,996,2026-03-16 10:44:55.765437,Kolkata
448,104,Vitamin C,4,347,1388,2026-03-07 10:44:55.765437,Bangalore
449,97,Amoxicillin,4,169,676,2026-02-10 10:44:55.765437,Mumbai
450,117,Amoxicillin,9,273,2457,2026-04-19 10:44:55.765437,Delhi
451,121,Vitamin C,2,368,736,2026-02-18 10:44:55.765437,Bangalore
452,82,Vitamin C,10,199,1990,2026-04-01 10:44:55.765437,Mumbai
453,73,Insulin,8,81,648,2026-04-13 10:44:55.765437,Mumbai
454,110,Ibuprofen,10,408,4080,2026-02-08 10:44:55.765437,Delhi
455,103,Cough Syrup,2,84,168,2026-02-25 10:44:55.765437,Bangalore
456,115,Insulin,7,325,2275,2026-03-07 10:44:55.765437,Kolkata
457,154,Vitamin C,4,276,1104,2026-02-19 10:44:55.765437,Kolkata
458,53,Aspirin,3,85,255,2026-03-27 10:44:55.765437,Delhi
459,48,Ibuprofen,4,487,1948,2026-01-28 10:44:55.765437,Mumbai
460,23,Antacid,10,330,3300,2026-04-02 10:44:55.765437,Bangalore
461,131,Vitamin C,2,392,784,2026-02-13 10:44:55.765437,Mumbai
462,16,Vitamin C,8,227,1816,2026-04-02 10:44:55.765437,Delhi
463,149,Cough Syrup,9,346,3114,2026-01-23 10:44:55.765437,Delhi
464,12,Paracetamol,4,172,688,2026-04-17 10:44:55.765437,Delhi
465,1,Antacid,1,64,64,2026-02-05 10:44:55.765437,Delhi
466,110,Aspirin,8,300,2400,2026-02-10 10:44:55.765437,Bangalore
467,53,Amoxicillin,5,310,1550,2026-02-13 10:44:55.765437,Bangalore
468,47,Vitamin C,9,430,3870,2026-02-05 10:44:55.765437,Bangalore
469,43,Paracetamol,9,206,1854,2026-03-11 10:44:55.765437,Mumbai
470,57,Antacid,2,387,774,2026-01-28 10:44:55.765437,Delhi
471,31,Ibuprofen,8,230,1840,2026-02-01 10:44:55.765437,Mumbai
472,97,Amoxicillin,2,450,900,2026-02-13 10:44:55.765437,Delhi
473,167,Paracetamol,4,403,1612,2026-02-27 10:44:55.765437,Mumbai
474,144,Paracetamol,10,244,2440,2026-02-24 10:44:55.765437,Delhi
475,165,Amoxicillin,1,309,309,2026-02-04 10:44:55.765437,Mumbai
476,3,Amoxicillin,4,449,1796,2026-02-13 10:44:55.765437,Bangalore
477,140,Vitamin C,8,498,3984,2026-03-08 10:44:55.765437,Kolkata
478,122,Cough Syrup,9,399,3591,2026-03-14 10:44:55.765437,Mumbai
479,178,Antacid,10,199,1990,2026-02-19 10:44:55.765437,Mumbai
480,127,Insulin,7,353,2471,2026-04-06 10:44:55.765437,Bangalore
481,145,Vitamin C,1,485,485,2026-03-18 10:44:55.765437,Delhi
482,174,Aspirin,3,146,438,2026-02-15 10:44:55.765437,Bangalore
483,6,Antacid,6,398,2388,2026-01-25 10:44:55.765437,Mumbai
484,33,Insulin,9,85,765,2026-01-26 10:44:55.765437,Mumbai
485,67,Amoxicillin,8,256,2048,2026-01-24 10:44:55.765437,Mumbai
486,85,Insulin,3,119,357,2026-02-17 10:44:55.765437,Mumbai
487,198,Paracetamol,8,182,1456,2026-04-14 10:44:55.765437,Bangalore
488,147,Paracetamol,1,136,136,2026-04-18 10:44:55.765437,Delhi
489,70,Ibuprofen,1,467,467,2026-03-26 10:44:55.765437,Bangalore
490,68,Vitamin C,2,384,768,2026-02-05 10:44:55.765437,Mumbai
491,85,Vitamin C,4,394,1576,2026-04-10 10:44:55.765437,Mumbai
492,90,Paracetamol,2,88,176,2026-03-21 10:44:55.765437,Delhi
493,32,Insulin,6,57,342,2026-04-14 10:44:55.765437,Kolkata
494,80,Vitamin C,9,63,567,2026-04-09 10:44:55.765437,Delhi
495,29,Vitamin C,7,356,2492,2026-01-26 10:44:55.765437,Kolkata
496,104,Ibuprofen,5,175,875,2026-03-12 10:44:55.765437,Kolkata
497,22,Paracetamol,5,241,1205,2026-03-30 10:44:55.765437,Bangalore
498,200,Antacid,4,101,404,2026-04-19 10:44:55.765437,Bangalore
499,194,Amoxicillin,9,189,1701,2026-04-14 10:44:55.765437,Mumbai
500,41,Antacid,3,383,1149,2026-04-08 10:44:55.765437,Kolkata
501,73,Amoxicillin,6,398,2388,2026-04-12 10:44:55.765437,Bangalore
502,75,Insulin,7,76,532,2026-04-02 10:44:55.765437,Mumbai
503,26,Paracetamol,6,201,1206,2026-02-26 10:44:55.765437,Delhi
504,35,Cough Syrup,10,413,4130,2026-04-03 10:44:55.765437,Delhi
505,113,Aspirin,6,284,1704,2026-04-09 10:44:55.765437,Kolkata
506,93,Aspirin,4,318,1272,2026-03-07 10:44:55.765437,Kolkata
507,125,Insulin,7,397,2779,2026-03-08 10:44:55.765437,Mumbai
508,25,Antacid,7,304,2128,2026-02-05 10:44:55.765437,Mumbai
509,182,Aspirin,3,366,1098,2026-02-26 10:44:55.765437,Bangalore
510,46,Cough Syrup,1,414,414,2026-03-29 10:44:55.765437,Mumbai
511,35,Antacid,6,144,864,2026-04-09 10:44:55.765437,Mumbai
512,85,Paracetamol,6,405,2430,2026-04-02 10:44:55.765437,Mumbai
513,119,Aspirin,1,485,485,2026-02-26 10:44:55.765437,Bangalore
514,73,Vitamin C,5,92,460,2026-04-09 10:44:55.765437,Delhi
515,57,Insulin,9,231,2079,2026-03-31 10:44:55.765437,Kolkata
516,136,Vitamin C,3,400,1200,2026-04-11 10:44:55.765437,Delhi
517,111,Insulin,2,256,512,2026-03-12 10:44:55.765437,Kolkata
518,155,Cough Syrup,1,360,360,2026-03-19 10:44:55.765437,Mumbai
519,157,Antacid,5,307,1535,2026-04-03 10:44:55.765437,Delhi
520,109,Aspirin,4,476,1904,2026-03-31 10:44:55.765437,Bangalore
521,22,Ibuprofen,4,81,324,2026-02-07 10:44:55.765437,Delhi
522,106,Cough Syrup,10,480,4800,2026-04-05 10:44:55.765437,Kolkata
523,132,Amoxicillin,7,72,504,2026-03-06 10:44:55.765437,Kolkata
524,29,Cough Syrup,1,477,477,2026-03-18 10:44:55.765437,Mumbai
525,184,Amoxicillin,8,250,2000,2026-03-18 10:44:55.765437,Bangalore
526,139,Aspirin,8,135,1080,2026-03-21 10:44:55.765437,Kolkata
527,103,Vitamin C,5,139,695,2026-04-07 10:44:55.765437,Mumbai
528,167,Amoxicillin,4,188,752,2026-03-15 10:44:55.765437,Bangalore
529,47,Cough Syrup,9,142,1278,2026-03-14 10:44:55.765437,Bangalore
530,120,Aspirin,7,305,2135,2026-02-01 10:44:55.765437,Bangalore
531,193,Amoxicillin,6,494,2964,2026-02-03 10:44:55.765437,Kolkata
532,87,Antacid,8,76,608,2026-03-04 10:44:55.765437,Bangalore
533,67,Insulin,10,172,1720,2026-03-24 10:44:55.765437,Mumbai
534,194,Paracetamol,1,83,83,2026-03-03 10:44:55.765437,Bangalore
535,19,Antacid,6,139,834,2026-02-26 10:44:55.765437,Delhi
536,78,Amoxicillin,2,191,382,2026-01-28 10:44:55.765437,Bangalore
537,187,Ibuprofen,8,205,1640,2026-04-12 10:44:55.765437,Bangalore
538,112,Insulin,3,171,513,2026-03-23 10:44:55.765437,Bangalore
539,99,Amoxicillin,4,83,332,2026-01-21 10:44:55.765437,Delhi
540,193,Aspirin,9,478,4302,2026-03-18 10:44:55.765437,Mumbai
541,193,Antacid,6,316,1896,2026-02-02 10:44:55.765437,Mumbai
542,16,Ibuprofen,5,336,1680,2026-03-19 10:44:55.765437,Kolkata
543,94,Cough Syrup,4,283,1132,2026-03-31 10:44:55.765437,Mumbai
544,176,Cough Syrup,2,188,376,2026-03-26 10:44:55.765437,Bangalore
545,43,Ibuprofen,1,207,207,2026-02-20 10:44:55.765437,Kolkata
546,115,Insulin,2,406,812,2026-02-10 10:44:55.765437,Bangalore
547,165,Ibuprofen,6,227,1362,2026-01-23 10:44:55.765437,Mumbai
548,98,Ibuprofen,1,241,241,2026-02-28 10:44:55.765437,Delhi
549,135,Amoxicillin,3,131,393,2026-03-14 10:44:55.765437,Delhi
550,96,Vitamin C,1,412,412,2026-02-01 10:44:55.765437,Kolkata
551,27,Aspirin,4,243,972,2026-02-13 10:44:55.765437,Delhi
552,150,Insulin,5,187,935,2026-04-04 10:44:55.765437,Bangalore
553,16,Aspirin,4,310,1240,2026-02-02 10:44:55.765437,Mumbai
554,61,Vitamin C,9,100,900,2026-03-01 10:44:55.765437,Delhi
555,105,Ibuprofen,8,27,216,2026-01-29 10:44:55.765437,Delhi
556,130,Ibuprofen,7,419,2933,2026-04-18 10:44:55.765437,Kolkata
557,196,Amoxicillin,4,363,1452,2026-03-08 10:44:55.765437,Bangalore
558,36,Insulin,9,289,2601,2026-04-14 10:44:55.765437,Mumbai
559,166,Vitamin C,7,201,1407,2026-02-18 10:44:55.765437,Delhi
560,82,Antacid,3,326,978,2026-03-04 10:44:55.765437,Delhi
561,116,Insulin,4,388,1552,2026-04-14 10:44:55.765437,Kolkata
562,149,Antacid,7,145,1015,2026-02-21 10:44:55.765437,Mumbai
563,129,Aspirin,7,195,1365,2026-03-18 10:44:55.765437,Bangalore
564,76,Aspirin,9,273,2457,2026-02-16 10:44:55.765437,Kolkata
565,19,Antacid,8,280,2240,2026-04-09 10:44:55.765437,Delhi
566,56,Ibuprofen,10,436,4360,2026-02-23 10:44:55.765437,Kolkata
567,199,Ibuprofen,8,343,2744,2026-03-23 10:44:55.765437,Mumbai
568,96,Aspirin,7,384,2688,2026-03-06 10:44:55.765437,Bangalore
569,72,Ibuprofen,8,430,3440,2026-04-15 10:44:55.765437,Bangalore
570,175,Insulin,2,317,634,2026-02-26 10:44:55.765437,Kolkata
571,150,Antacid,4,348,1392,2026-03-09 10:44:55.765437,Kolkata
572,134,Paracetamol,6,494,2964,2026-02-19 10:44:55.765437,Bangalore
573,75,Antacid,5,382,1910,2026-02-19 10:44:55.765437,Mumbai
574,83,Amoxicillin,5,415,2075,2026-03-15 10:44:55.765437,Kolkata
575,178,Aspirin,6,322,1932,2026-01-21 10:44:55.765437,Delhi
576,177,Insulin,9,89,801,2026-02-22 10:44:55.765437,Delhi
577,35,Amoxicillin,3,211,633,2026-03-28 10:44:55.765437,Bangalore
578,138,Antacid,4,392,1568,2026-02-13 10:44:55.765437,Kolkata
579,129,Antacid,8,305,2440,2026-02-08 10:44:55.765437,Bangalore
580,53,Paracetamol,3,435,1305,2026-01-28 10:44:55.765437,Delhi
581,81,Antacid,10,442,4420,2026-02-12 10:44:55.765437,Delhi
582,50,Antacid,4,73,292,2026-04-13 10:44:55.765437,Delhi
583,195,Ibuprofen,9,397,3573,2026-03-20 10:44:55.765437,Mumbai
584,108,Ibuprofen,2,42,84,2026-04-11 10:44:55.765437,Delhi
585,120,Insulin,6,273,1638,2026-03-05 10:44:55.765437,Kolkata
586,138,Ibuprofen,9,290,2610,2026-03-23 10:44:55.765437,Kolkata
587,158,Antacid,9,398,3582,2026-03-17 10:44:55.765437,Mumbai
588,152,Ibuprofen,2,167,334,2026-03-26 10:44:55.765437,Delhi
589,56,Aspirin,9,289,2601,2026-03-22 10:44:55.765437,Delhi
590,51,Cough Syrup,9,147,1323,2026-02-03 10:44:55.765437,Mumbai
591,137,Cough Syrup,4,216,864,2026-02-19 10:44:55.765437,Kolkata
592,32,Paracetamol,10,47,470,2026-04-18 10:44:55.765437,Kolkata
593,115,Ibuprofen,5,283,1415,2026-03-26 10:44:55.765437,Mumbai
594,135,Cough Syrup,8,410,3280,2026-03-24 10:44:55.765437,Mumbai
595,10,Aspirin,7,131,917,2026-04-12 10:44:55.765437,Bangalore
596,168,Paracetamol,2,479,958,2026-02-11 10:44:55.765437,Bangalore
597,190,Amoxicillin,2,262,524,2026-02-03 10:44:55.765437,Kolkata
598,132,Paracetamol,1,135,135,2026-03-11 10:44:55.765437,Delhi
599,79,Paracetamol,7,459,3213,2026-03-14 10:44:55.765437,Mumbai
600,6,Amoxicillin,2,441,882,2026-01-21 10:44:55.765437,Mumbai
601,56,Insulin,9,283,2547,2026-03-26 10:44:55.765437,Delhi
602,131,Ibuprofen,7,49,343,2026-02-12 10:44:55.765437,Kolkata
603,167,Antacid,6,176,1056,2026-03-08 10:44:55.765437,Mumbai
604,105,Antacid,6,144,864,2026-01-30 10:44:55.765437,Mumbai
605,111,Cough Syrup,7,114,798,2026-04-07 10:44:55.765437,Kolkata
606,81,Insulin,1,335,335,2026-02-24 10:44:55.765437,Kolkata
607,156,Insulin,4,187,748,2026-03-02 10:44:55.765437,Delhi
608,172,Paracetamol,4,422,1688,2026-02-13 10:44:55.765437,Mumbai
609,158,Paracetamol,4,73,292,2026-02-07 10:44:55.765437,Mumbai
610,152,Cough Syrup,2,343,686,2026-03-02 10:44:55.765437,Kolkata
611,54,Antacid,3,433,1299,2026-04-03 10:44:55.765437,Mumbai
612,11,Aspirin,1,317,317,2026-03-29 10:44:55.765437,Bangalore
613,49,Vitamin C,2,480,960,2026-03-08 10:44:55.765437,Delhi
614,26,Paracetamol,2,296,592,2026-03-18 10:44:55.765437,Mumbai
615,7,Aspirin,3,38,114,2026-02-07 10:44:55.765437,Bangalore
616,92,Paracetamol,2,347,694,2026-02-16 10:44:55.765437,Mumbai
617,102,Cough Syrup,7,74,518,2026-01-23 10:44:55.765437,Kolkata
618,133,Antacid,4,35,140,2026-02-11 10:44:55.765437,Kolkata
619,190,Vitamin C,8,52,416,2026-03-11 10:44:55.765437,Mumbai
620,77,Ibuprofen,7,169,1183,2026-04-06 10:44:55.765437,Kolkata
621,34,Ibuprofen,6,300,1800,2026-02-27 10:44:55.765437,Mumbai
622,179,Ibuprofen,4,379,1516,2026-02-25 10:44:55.765437,Mumbai
623,50,Cough Syrup,4,111,444,2026-03-01 10:44:55.765437,Delhi
624,20,Cough Syrup,3,189,567,2026-02-17 10:44:55.765437,Bangalore
625,32,Antacid,6,388,2328,2026-01-27 10:44:55.765437,Delhi
626,48,Vitamin C,6,48,288,2026-03-25 10:44:55.765437,Mumbai
627,181,Ibuprofen,2,207,414,2026-01-28 10:44:55.765437,Mumbai
628,186,Aspirin,10,376,3760,2026-03-25 10:44:55.765437,Bangalore
629,106,Ibuprofen,8,138,1104,2026-02-22 10:44:55.765437,Mumbai
630,99,Paracetamol,7,214,1498,2026-01-24 10:44:55.765437,Mumbai
631,135,Amoxicillin,7,197,1379,2026-01-22 10:44:55.765437,Delhi
632,166,Ibuprofen,2,226,452,2026-01-31 10:44:55.765437,Delhi
633,46,Insulin,5,38,190,2026-02-04 10:44:55.765437,Bangalore
634,160,Vitamin C,5,331,1655,2026-01-26 10:44:55.765437,Bangalore
635,150,Insulin,3,498,1494,2026-03-23 10:44:55.765437,Mumbai
636,2,Ibuprofen,3,209,627,2026-02-21 10:44:55.765437,Mumbai
637,7,Aspirin,6,139,834,2026-03-10 10:44:55.765437,Kolkata
638,72,Antacid,10,189,1890,2026-02-13 10:44:55.765437,Kolkata
639,35,Paracetamol,10,45,450,2026-03-01 10:44:55.765437,Kolkata
640,28,Ibuprofen,6,306,1836,2026-02-11 10:44:55.765437,Delhi
641,51,Ibuprofen,5,497,2485,2026-03-19 10:44:55.765437,Bangalore
642,195,Paracetamol,2,267,534,2026-04-05 10:44:55.765437,Delhi
643,148,Paracetamol,6,44,264,2026-03-06 10:44:55.765437,Kolkata
644,73,Antacid,5,160,800,2026-02-16 10:44:55.765437,Delhi
645,52,Paracetamol,5,402,2010,2026-03-25 10:44:55.765437,Delhi
646,56,Cough Syrup,9,421,3789,2026-01-24 10:44:55.765437,Delhi
647,136,Ibuprofen,7,38,266,2026-03-10 10:44:55.765437,Delhi
648,134,Vitamin C,8,135,1080,2026-02-18 10:44:55.765437,Mumbai
649,128,Aspirin,8,288,2304,2026-02-17 10:44:55.765437,Kolkata
650,182,Amoxicillin,3,36,108,2026-01-19 10:44:55.765437,Bangalore
651,7,Insulin,7,47,329,2026-04-05 10:44:55.765437,Bangalore
652,97,Paracetamol,1,181,181,2026-03-05 10:44:55.765437,Delhi
653,31,Amoxicillin,1,171,171,2026-02-17 10:44:55.765437,Bangalore
654,123,Insulin,9,445,4005,2026-03-25 10:44:55.765437,Bangalore
655,7,Cough Syrup,7,268,1876,2026-04-06 10:44:55.765437,Bangalore
656,147,Insulin,5,223,1115,2026-03-04 10:44:55.765437,Delhi
657,8,Ibuprofen,8,454,3632,2026-03-08 10:44:55.765437,Mumbai
658,174,Paracetamol,3,277,831,2026-03-02 10:44:55.765437,Mumbai
659,179,Paracetamol,3,123,369,2026-03-12 10:44:55.765437,Delhi
660,85,Antacid,3,406,1218,2026-01-30 10:44:55.765437,Bangalore
661,104,Insulin,10,133,1330,2026-02-09 10:44:55.765437,Bangalore
662,120,Aspirin,2,252,504,2026-03-16 10:44:55.765437,Delhi
663,94,Insulin,7,125,875,2026-01-28 10:44:55.765437,Kolkata
664,179,Insulin,7,268,1876,2026-01-31 10:44:55.765437,Mumbai
665,19,Aspirin,2,494,988,2026-01-20 10:44:55.765437,Mumbai
666,127,Paracetamol,10,247,2470,2026-01-28 10:44:55.765437,Bangalore
667,89,Antacid,7,91,637,2026-03-10 10:44:55.765437,Mumbai
668,140,Aspirin,1,262,262,2026-02-18 10:44:55.765437,Bangalore
669,74,Aspirin,9,105,945,2026-02-26 10:44:55.765437,Delhi
670,144,Ibuprofen,5,251,1255,2026-02-25 10:44:55.765437,Bangalore
671,133,Antacid,7,383,2681,2026-02-26 10:44:55.765437,Mumbai
672,36,Amoxicillin,3,449,1347,2026-03-06 10:44:55.765437,Delhi
673,26,Insulin,2,367,734,2026-02-17 10:44:55.765437,Mumbai
674,191,Antacid,7,233,1631,2026-01-29 10:44:55.765437,Mumbai
675,32,Paracetamol,6,236,1416,2026-03-20 10:44:55.765437,Bangalore
676,122,Aspirin,7,274,1918,2026-04-03 10:44:55.765437,Bangalore
677,106,Ibuprofen,3,125,375,2026-03-30 10:44:55.765437,Bangalore
678,178,Paracetamol,1,44,44,2026-02-26 10:44:55.765437,Mumbai
679,80,Aspirin,8,485,3880,2026-04-13 10:44:55.765437,Bangalore
680,21,Aspirin,3,446,1338,2026-01-29 10:44:55.765437,Bangalore
681,93,Insulin,10,316,3160,2026-04-11 10:44:55.765437,Mumbai
682,2,Cough Syrup,6,53,318,2026-03-29 10:44:55.765437,Delhi
683,163,Paracetamol,5,473,2365,2026-02-05 10:44:55.765437,Delhi
684,77,Antacid,9,495,4455,2026-01-21 10:44:55.765437,Kolkata
685,177,Cough Syrup,5,321,1605,2026-01-23 10:44:55.765437,Kolkata
686,26,Vitamin C,5,108,540,2026-01-21 10:44:55.765437,Delhi
687,84,Aspirin,4,113,452,2026-03-26 10:44:55.765437,Mumbai
688,107,Antacid,5,394,1970,2026-04-12 10:44:55.765437,Bangalore
689,19,Aspirin,9,25,225,2026-03-13 10:44:55.765437,Delhi
690,84,Aspirin,2,272,544,2026-02-28 10:44:55.765437,Kolkata
691,152,Paracetamol,3,452,1356,2026-03-28 10:44:55.765437,Bangalore
692,141,Amoxicillin,9,208,1872,2026-04-04 10:44:55.765437,Bangalore
693,143,Cough Syrup,3,374,1122,2026-02-09 10:44:55.765437,Kolkata
694,143,Cough Syrup,7,157,1099,2026-01-21 10:44:55.765437,Kolkata
695,156,Vitamin C,1,212,212,2026-01-25 10:44:55.765437,Mumbai
696,102,Aspirin,3,51,153,2026-02-20 10:44:55.765437,Mumbai
697,101,Cough Syrup,5,180,900,2026-01-19 10:44:55.765437,Bangalore
698,143,Antacid,8,79,632,2026-02-28 10:44:55.765437,Kolkata
699,170,Aspirin,5,295,1475,2026-03-07 10:44:55.765437,Kolkata
700,46,Insulin,2,387,774,2026-02-11 10:44:55.765437,Mumbai
701,189,Amoxicillin,9,490,4410,2026-03-06 10:44:55.765437,Kolkata
702,193,Paracetamol,4,150,600,2026-02-16 10:44:55.765437,Mumbai
703,188,Vitamin C,9,80,720,2026-04-14 10:44:55.765437,Mumbai
704,178,Aspirin,10,440,4400,2026-04-03 10:44:55.765437,Bangalore
705,103,Paracetamol,5,57,285,2026-02-02 10:44:55.765437,Mumbai
706,168,Amoxicillin,8,29,232,2026-03-22 10:44:55.765437,Kolkata
707,11,Antacid,3,76,228,2026-03-28 10:44:55.765437,Delhi
708,164,Antacid,1,364,364,2026-02-16 10:44:55.765437,Kolkata
709,22,Amoxicillin,8,64,512,2026-03-24 10:44:55.765437,Delhi
710,125,Insulin,5,374,1870,2026-02-14 10:44:55.765437,Kolkata
711,70,Aspirin,9,324,2916,2026-04-02 10:44:55.765437,Kolkata
712,92,Insulin,6,353,2118,2026-04-10 10:44:55.765437,Kolkata
713,72,Amoxicillin,4,177,708,2026-04-14 10:44:55.765437,Kolkata
714,134,Paracetamol,6,407,2442,2026-02-02 10:44:55.765437,Kolkata
715,4,Insulin,1,190,190,2026-04-18 10:44:55.765437,Kolkata
716,41,Paracetamol,3,90,270,2026-01-24 10:44:55.765437,Kolkata
